sentence_id	token	label
351	Bali	B-LOC
351	,	O
351	lokasi	B-ASPECT
351	dekat	B-ASPECT
351	kampus	O
351	dekat	B-ASPECT
351	hartono_mall	O

352	Pengalaman	O
352	di	O
352	Hotel	B-HOTEL
352	Santika	I-HOTEL
352	Solo	B-LOC
352	,	O
352	lintas	O
352	depan	O
352	hotel	O
352	padat	O

353	Saya	O
353	menginap	O
353	di	O
353	Hotel	B-HOTEL
353	Gumaya	I-HOTEL
353	di	O
353	Bandung	B-LOC
353	,	O
353	tidak_ada	O
353	mobil	O
353	golf	O

354	Pengalaman	O
354	di	O
354	Hotel	B-HOTEL
354	Aston	I-HOTEL
354	Kuta	B-LOC
354	,	O
354	lobi	B-ASPECT
354	panas	O

355	Pengalaman	O
355	di	O
355	Hotel	B-HOTEL
355	Horison	I-HOTEL
355	Kuta	B-LOC
355	,	O
355	makanan	O
355	murah	O
355	sekeliling	O
355	hotel	O

356	ramah	B-ASPECT
356	senang	O
356	pelayanan	B-ASPECT
356	,	O
356	ini	O
356	pendapat	O
356	saya	O
356	soal	O
356	Hotel	B-HOTEL
356	Aston	I-HOTEL
356	di	O
356	Solo	B-LOC

357	Ulasan	O
357	tamu	O
357	di	O
357	Hotel	B-HOTEL
357	Ciputra	I-HOTEL
357	Bali	B-LOC
357	:	O
357	kecewa	O
357	awal	O
357	checkin	O
357	tidak_sesuai	O
357	pesanan	O

358	Saya	O
358	menginap	O
358	di	O
358	Hotel	B-HOTEL
358	Patra	I-HOTEL
358	Jasa	I-HOTEL
358	di	O
358	Yogyakarta	B-LOC
358	,	O
358	fasilitas	B-ASPECT
358	lengkap	O
358	terutama	O
358	kolam_renang	O
358	asri	O
358	menjadi	O
358	alasan	O
358	utama	O
358	orang	O
358	tertarik	O
358	menginap	O
358	hotel	O

359	Pengalaman	O
359	di	O
359	Hotel	B-HOTEL
359	Tentrem	I-HOTEL
359	Malang	B-LOC
359	,	O
359	kamar	B-ASPECT
359	tidak_berkarpet	O

360	Ulasan	O
360	tamu	O
360	di	O
360	Hotel	B-HOTEL
360	Santika	I-HOTEL
360	Malang	B-LOC
360	:	O
360	satpam	B-ASPECT
360	pilih	O
360	kasih	O
360	naik	O
360	mobil	O
360	tidak_dipersika	O
360	naik	O
360	motor	O
360	butut	O
360	diperiksa	O
360	tidak_perlu	O
360	pilih	O
360	kasih	O

361	Ulasan	O
361	tamu	O
361	di	O
361	Hotel	B-HOTEL
361	Ciputra	I-HOTEL
361	Kuta	B-LOC
361	:	O
361	harga	B-ASPECT
361	tidak_reasonable	O

362	Pengalaman	O
362	di	O
362	Hotel	B-HOTEL
362	Patra	I-HOTEL
362	Jasa	I-HOTEL
362	Bali	B-LOC
362	,	O
362	sudut	O
362	bawah	O
362	meja	O
362	kamar	B-ASPECT
362	bersih	O
362	tidak_debu	O

363	Pengalaman	O
363	di	O
363	Hotel	B-HOTEL
363	Ibis	I-HOTEL
363	Malang	B-LOC
363	,	O
363	tidak_puas	O
363	pelayanan	B-ASPECT
363	hotel	O

364	awal	O
364	datang	O
364	tidak_ada	O
364	staff	B-ASPECT
364	bantu	O
364	angkat	O
364	koper	O
364	,	O
364	ini	O
364	pendapat	O
364	saya	O
364	soal	O
364	Hotel	B-HOTEL
364	Santika	I-HOTEL
364	di	O
364	Surabaya	B-LOC

365	Pengalaman	O
365	di	O
365	Hotel	B-HOTEL
365	Grand	I-HOTEL
365	Candi	I-HOTEL
365	Ubud	B-LOC
365	,	O
365	ada	O
365	anak	O
365	kecoa	O
365	prasmanan	O
365	makanan	B-ASPECT

366	Ulasan	O
366	tamu	O
366	di	O
366	Hotel	B-HOTEL
366	Ibis	I-HOTEL
366	Surabaya	B-LOC
366	:	O
366	lobi	B-ASPECT
366	baik	O
366	interior	O

367	makanan	B-ASPECT
367	tidak_enak	O
367	lidah	O
367	,	O
367	ini	O
367	pendapat	O
367	saya	O
367	soal	O
367	Hotel	B-HOTEL
367	Patra	I-HOTEL
367	Jasa	I-HOTEL
367	di	O
367	Solo	B-LOC

368	Ulasan	O
368	tamu	O
368	di	O
368	Hotel	B-HOTEL
368	Santika	I-HOTEL
368	Bandung	B-LOC
368	:	O
368	toilet	O
368	driver	O
368	hotel	O
368	tidak_banyak	O

369	tempat_parkir	O
369	lebih_baik	O
369	diberi	O
369	atap	O
369	tidak_kehujanan	O
369	,	O
369	ini	O
369	pendapat	O
369	saya	O
369	soal	O
369	Hotel	B-HOTEL
369	Grand	I-HOTEL
369	Candi	I-HOTEL
369	di	O
369	Solo	B-LOC

370	Saya	O
370	menginap	O
370	di	O
370	Hotel	B-HOTEL
370	Santika	I-HOTEL
370	di	O
370	Yogyakarta	B-LOC
370	,	O
370	makanan	O
370	kosong	O
370	terlambat	O
370	refill	O
370	sarapan	O
370	makan_siang	O

371	lengkap	O
371	ada	O
371	banyak	O
371	menu	B-ASPECT
371	indonesia	O
371	,	O
371	ini	O
371	pendapat	O
371	saya	O
371	soal	O
371	Hotel	B-HOTEL
371	Horison	I-HOTEL
371	di	O
371	Bandung	B-LOC

372	rooftop	O
372	asik	O
372	nongkrong	O
372	,	O
372	ini	O
372	pendapat	O
372	saya	O
372	soal	O
372	Hotel	B-HOTEL
372	Patra	I-HOTEL
372	Jasa	I-HOTEL
372	di	O
372	Bali	B-LOC

373	harga	B-ASPECT
373	tidak_kuras	O
373	kantong	O
373	,	O
373	ini	O
373	pendapat	O
373	saya	O
373	soal	O
373	Hotel	B-HOTEL
373	Ibis	I-HOTEL
373	di	O
373	Bandung	B-LOC

374	nanjak	O
374	tinggi	O
374	jauh	O
374	tempat_parkir	O
374	,	O
374	ini	O
374	pendapat	O
374	saya	O
374	soal	O
374	Hotel	B-HOTEL
374	Santika	I-HOTEL
374	di	O
374	Jakarta	B-LOC

375	Pengalaman	O
375	di	O
375	Hotel	B-HOTEL
375	Ciputra	I-HOTEL
375	Semarang	B-LOC
375	,	O
375	pesan	O
375	makanan	O
375	harga	B-ASPECT
375	cukup	O
375	mahal	B-ASPECT

376	pemandangan	O
376	nyaman	O
376	,	O
376	ini	O
376	pendapat	O
376	saya	O
376	soal	O
376	Hotel	B-HOTEL
376	Tentrem	I-HOTEL
376	di	O
376	Jakarta	B-LOC

377	Ulasan	O
377	tamu	O
377	di	O
377	Hotel	B-HOTEL
377	Tentrem	I-HOTEL
377	Bali	B-LOC
377	:	O
377	harga	B-ASPECT
377	tawarkan	O
377	mahal	B-ASPECT

378	Pengalaman	O
378	di	O
378	Hotel	B-HOTEL
378	Novotel	I-HOTEL
378	Kuta	B-LOC
378	,	O
378	sarapan	B-ASPECT
378	enak	O
378	lengkap	O
378	auce	O

379	Pengalaman	O
379	di	O
379	Hotel	B-HOTEL
379	Grand	I-HOTEL
379	Candi	I-HOTEL
379	Malang	B-LOC
379	,	O
379	harga	B-ASPECT
379	perlu	O
379	ada	O
379	promo	O

380	tidak_maximal	O
380	pelayanan	B-ASPECT
380	,	O
380	ini	O
380	pendapat	O
380	saya	O
380	soal	O
380	Hotel	B-HOTEL
380	Tentrem	I-HOTEL
380	di	O
380	Yogyakarta	B-LOC

381	Ulasan	O
381	tamu	O
381	di	O
381	Hotel	B-HOTEL
381	Santika	I-HOTEL
381	Surabaya	B-LOC
381	:	O
381	kasur	B-ASPECT
381	kaki	O
381	bawah	O
381	mudah	O
381	copot	O

382	Saya	O
382	menginap	O
382	di	O
382	Hotel	B-HOTEL
382	Grand	I-HOTEL
382	Candi	I-HOTEL
382	di	O
382	Bali	B-LOC
382	,	O
382	hotel	O
382	angkat	O
382	tema	O
382	industrial	O

383	Saya	O
383	menginap	O
383	di	O
383	Hotel	B-HOTEL
383	Aston	I-HOTEL
383	di	O
383	Ubud	B-LOC
383	,	O
383	akses	B-ASPECT
383	masuk	O
383	hotel	O
383	sulit	O
383	gang	O
383	sempit	O
383	hanya	O
383	cukup	O
383	satu	O
383	mobil	O

384	Saya	O
384	menginap	O
384	di	O
384	Hotel	B-HOTEL
384	Santika	I-HOTEL
384	di	O
384	Kuta	B-LOC
384	,	O
384	menu	B-ASPECT
384	minim	O
384	seadanya	O

385	Saya	O
385	menginap	O
385	di	O
385	Hotel	B-HOTEL
385	Ibis	I-HOTEL
385	di	O
385	Surabaya	B-LOC
385	,	O
385	sarapan	B-ASPECT
385	bisa	O
385	buat	O
385	roti_bakar	O
385	sendiri	O

386	Ulasan	O
386	tamu	O
386	di	O
386	Hotel	B-HOTEL
386	Novotel	I-HOTEL
386	Bandung	B-LOC
386	:	O
386	puas	O
386	pelayanan	B-ASPECT

387	Saya	O
387	menginap	O
387	di	O
387	Hotel	B-HOTEL
387	Ciputra	I-HOTEL
387	di	O
387	Bandung	B-LOC
387	,	O
387	makanan	B-ASPECT
387	sederhana	O

388	Saya	O
388	menginap	O
388	di	O
388	Hotel	B-HOTEL
388	Horison	I-HOTEL
388	di	O
388	Solo	B-LOC
388	,	O
388	lokasi	B-ASPECT
388	prima	O
388	pusat_kota	O
388	dekat	B-ASPECT
388	pusat	O
388	perbelanjaan	O

389	Saya	O
389	menginap	O
389	di	O
389	Hotel	B-HOTEL
389	Santika	I-HOTEL
389	di	O
389	Semarang	B-LOC
389	,	O
389	hotel	O
389	ramah	B-ASPECT
389	staff	I-ASPECT

390	Saya	O
390	menginap	O
390	di	O
390	Hotel	B-HOTEL
390	Grand	I-HOTEL
390	Candi	I-HOTEL
390	di	O
390	Bali	B-LOC
390	,	O
390	sewa	O
390	bayar	B-ASPECT
390	delapan_ribu	O
390	handuk	O

391	Ulasan	O
391	tamu	O
391	di	O
391	Hotel	B-HOTEL
391	Ibis	I-HOTEL
391	Bali	B-LOC
391	:	O
391	letak	O
391	dekat	B-ASPECT
391	pusat_kota	O
391	jogja	O

392	Ulasan	O
392	tamu	O
392	di	O
392	Hotel	B-HOTEL
392	Aston	I-HOTEL
392	Solo	B-LOC
392	:	O
392	harga	B-ASPECT
392	cocok	O
392	perjalanan	O
392	backpacker	O

393	Ulasan	O
393	tamu	O
393	di	O
393	Hotel	B-HOTEL
393	Aston	I-HOTEL
393	Malang	B-LOC
393	:	O
393	sprei	B-ASPECT
393	lengket	O
393	jorok	O
393	seperti	O
393	bekas	O
393	tamu	O
393	pijat	O
393	tidak_diganti	O

394	menu	B-ASPECT
394	resto	O
394	enak	O
394	pas	O
394	lidah	O
394	,	O
394	ini	O
394	pendapat	O
394	saya	O
394	soal	O
394	Hotel	B-HOTEL
394	Santika	I-HOTEL
394	di	O
394	Jakarta	B-LOC

395	Ulasan	O
395	tamu	O
395	di	O
395	Hotel	B-HOTEL
395	Novotel	I-HOTEL
395	Kuta	B-LOC
395	:	O
395	waffle	O
395	enak	O

396	Saya	O
396	menginap	O
396	di	O
396	Hotel	B-HOTEL
396	Patra	I-HOTEL
396	Jasa	I-HOTEL
396	di	O
396	Kuta	B-LOC
396	,	O
396	sarapan	B-ASPECT
396	luar_biasa	O

397	Pengalaman	O
397	di	O
397	Hotel	B-HOTEL
397	Ibis	I-HOTEL
397	Semarang	B-LOC
397	,	O
397	staff	B-ASPECT
397	kolam_renang	O
397	galak	O
397	tidak_ramah	O

398	Ulasan	O
398	tamu	O
398	di	O
398	Hotel	B-HOTEL
398	Patra	I-HOTEL
398	Jasa	I-HOTEL
398	Semarang	B-LOC
398	:	O
398	cocok	O
398	backpacker	O

399	layanan	B-ASPECT
399	buruk	O
399	,	O
399	ini	O
399	pendapat	O
399	saya	O
399	soal	O
399	Hotel	B-HOTEL
399	Patra	I-HOTEL
399	Jasa	I-HOTEL
399	di	O
399	Malang	B-LOC

